well,cycle,replicate,pME6032,plasmid,IPTG,OD600_corr
F2,12,b,PFLU4242,pQBR55,0,0.008
F2,13,b,PFLU4242,pQBR55,0,0.009
F2,14,b,PFLU4242,pQBR55,0,0.01
F2,15,b,PFLU4242,pQBR55,0,0.012
F2,16,b,PFLU4242,pQBR55,0,0.014
F2,17,b,PFLU4242,pQBR55,0,0.017
F2,18,b,PFLU4242,pQBR55,0,0.02
F2,19,b,PFLU4242,pQBR55,0,0.023
F2,20,b,PFLU4242,pQBR55,0,0.028
F2,21,b,PFLU4242,pQBR55,0,0.033
F2,22,b,PFLU4242,pQBR55,0,0.039
F2,23,b,PFLU4242,pQBR55,0,0.046
F2,24,b,PFLU4242,pQBR55,0,0.054
F2,25,b,PFLU4242,pQBR55,0,0.064
F2,26,b,PFLU4242,pQBR55,0,0.075
F2,27,b,PFLU4242,pQBR55,0,0.088
F2,28,b,PFLU4242,pQBR55,0,0.103
F2,29,b,PFLU4242,pQBR55,0,0.121
F2,30,b,PFLU4242,pQBR55,0,0.143
F2,31,b,PFLU4242,pQBR55,0,0.17
F2,32,b,PFLU4242,pQBR55,0,0.199
F2,33,b,PFLU4242,pQBR55,0,0.235
F2,34,b,PFLU4242,pQBR55,0,0.274
F2,35,b,PFLU4242,pQBR55,0,0.322
F2,36,b,PFLU4242,pQBR55,0,0.355
F2,37,b,PFLU4242,pQBR55,0,0.39
F2,38,b,PFLU4242,pQBR55,0,0.424
F2,39,b,PFLU4242,pQBR55,0,0.452
F2,40,b,PFLU4242,pQBR55,0,0.481
F2,41,b,PFLU4242,pQBR55,0,0.506
F2,42,b,PFLU4242,pQBR55,0,0.531
F2,43,b,PFLU4242,pQBR55,0,0.555
F2,44,b,PFLU4242,pQBR55,0,0.581
F2,45,b,PFLU4242,pQBR55,0,0.608
F2,46,b,PFLU4242,pQBR55,0,0.63
F2,47,b,PFLU4242,pQBR55,0,0.651
F2,48,b,PFLU4242,pQBR55,0,0.67
F2,49,b,PFLU4242,pQBR55,0,0.683
F2,50,b,PFLU4242,pQBR55,0,0.7
F2,51,b,PFLU4242,pQBR55,0,0.713
F2,52,b,PFLU4242,pQBR55,0,0.727
F2,53,b,PFLU4242,pQBR55,0,0.739
F2,54,b,PFLU4242,pQBR55,0,0.751
F2,55,b,PFLU4242,pQBR55,0,0.763
F2,56,b,PFLU4242,pQBR55,0,0.779
F2,57,b,PFLU4242,pQBR55,0,0.786
F2,58,b,PFLU4242,pQBR55,0,0.793
F2,59,b,PFLU4242,pQBR55,0,0.806
F2,60,b,PFLU4242,pQBR55,0,0.814
F2,61,b,PFLU4242,pQBR55,0,0.824
F2,62,b,PFLU4242,pQBR55,0,0.829
F2,63,b,PFLU4242,pQBR55,0,0.838
F2,64,b,PFLU4242,pQBR55,0,0.85
F2,65,b,PFLU4242,pQBR55,0,0.859
F2,66,b,PFLU4242,pQBR55,0,0.864
F2,67,b,PFLU4242,pQBR55,0,0.873
F2,68,b,PFLU4242,pQBR55,0,0.881
F2,69,b,PFLU4242,pQBR55,0,0.886
F2,70,b,PFLU4242,pQBR55,0,0.894
F2,71,b,PFLU4242,pQBR55,0,0.9
F2,72,b,PFLU4242,pQBR55,0,0.909
F4,1,b,empty,pQBR55,100,0.002
F4,2,b,empty,pQBR55,100,0.003
F4,3,b,empty,pQBR55,100,0.003
F4,4,b,empty,pQBR55,100,0.003
F4,5,b,empty,pQBR55,100,0.003
F4,6,b,empty,pQBR55,100,0.005
F4,7,b,empty,pQBR55,100,0.005
F4,8,b,empty,pQBR55,100,0.006
F4,9,b,empty,pQBR55,100,0.006
F4,10,b,empty,pQBR55,100,0.006
F4,11,b,empty,pQBR55,100,0.006
F4,12,b,empty,pQBR55,100,0.008
F4,13,b,empty,pQBR55,100,0.008
F4,14,b,empty,pQBR55,100,0.01
F4,15,b,empty,pQBR55,100,0.011
F4,16,b,empty,pQBR55,100,0.013
F4,17,b,empty,pQBR55,100,0.017
F4,18,b,empty,pQBR55,100,0.018
F4,19,b,empty,pQBR55,100,0.022
F4,20,b,empty,pQBR55,100,0.03
F4,21,b,empty,pQBR55,100,0.032
F4,22,b,empty,pQBR55,100,0.042
F4,23,b,empty,pQBR55,100,0.047
F4,24,b,empty,pQBR55,100,0.057
F4,25,b,empty,pQBR55,100,0.065
F4,26,b,empty,pQBR55,100,0.077
F4,27,b,empty,pQBR55,100,0.092
F4,28,b,empty,pQBR55,100,0.11
F4,29,b,empty,pQBR55,100,0.131
F4,30,b,empty,pQBR55,100,0.16
F4,31,b,empty,pQBR55,100,0.2
F4,32,b,empty,pQBR55,100,0.253
F4,33,b,empty,pQBR55,100,0.307
F4,34,b,empty,pQBR55,100,0.36
F4,35,b,empty,pQBR55,100,0.402
F4,36,b,empty,pQBR55,100,0.448
F4,37,b,empty,pQBR55,100,0.48
F4,38,b,empty,pQBR55,100,0.507
F4,39,b,empty,pQBR55,100,0.531
F4,40,b,empty,pQBR55,100,0.559
F4,41,b,empty,pQBR55,100,0.584
F4,42,b,empty,pQBR55,100,0.613
F4,43,b,empty,pQBR55,100,0.641
F4,44,b,empty,pQBR55,100,0.659
F4,45,b,empty,pQBR55,100,0.683
F4,46,b,empty,pQBR55,100,0.698
F4,47,b,empty,pQBR55,100,0.717
F4,48,b,empty,pQBR55,100,0.733
F4,49,b,empty,pQBR55,100,0.745
F4,50,b,empty,pQBR55,100,0.759
F4,51,b,empty,pQBR55,100,0.772
F4,52,b,empty,pQBR55,100,0.785
F4,53,b,empty,pQBR55,100,0.795
F4,54,b,empty,pQBR55,100,0.81
F4,55,b,empty,pQBR55,100,0.821
F4,56,b,empty,pQBR55,100,0.836
F4,57,b,empty,pQBR55,100,0.842
F4,58,b,empty,pQBR55,100,0.847
F4,59,b,empty,pQBR55,100,0.86
F4,60,b,empty,pQBR55,100,0.864
F4,61,b,empty,pQBR55,100,0.875
F4,62,b,empty,pQBR55,100,0.88
F4,63,b,empty,pQBR55,100,0.888
F4,64,b,empty,pQBR55,100,0.897
F4,65,b,empty,pQBR55,100,0.904
F4,66,b,empty,pQBR55,100,0.907
F4,67,b,empty,pQBR55,100,0.913
F4,68,b,empty,pQBR55,100,0.918
F4,69,b,empty,pQBR55,100,0.923
F4,70,b,empty,pQBR55,100,0.93
F4,71,b,empty,pQBR55,100,0.933
F4,72,b,empty,pQBR55,100,0.94
F5,1,b,PFLU4242,pQBR55,100,0.007
F5,2,b,PFLU4242,pQBR55,100,0.008
F5,3,b,PFLU4242,pQBR55,100,0.008
F5,4,b,PFLU4242,pQBR55,100,0.009
F5,5,b,PFLU4242,pQBR55,100,0.009
F5,6,b,PFLU4242,pQBR55,100,0.01
F5,7,b,PFLU4242,pQBR55,100,0.01
F5,8,b,PFLU4242,pQBR55,100,0.011
F5,9,b,PFLU4242,pQBR55,100,0.011
F5,10,b,PFLU4242,pQBR55,100,0.012
F5,11,b,PFLU4242,pQBR55,100,0.013
F5,12,b,PFLU4242,pQBR55,100,0.013
F5,13,b,PFLU4242,pQBR55,100,0.014
F5,14,b,PFLU4242,pQBR55,100,0.014
F5,15,b,PFLU4242,pQBR55,100,0.015
F5,16,b,PFLU4242,pQBR55,100,0.016
F5,17,b,PFLU4242,pQBR55,100,0.017
F5,18,b,PFLU4242,pQBR55,100,0.018
F5,19,b,PFLU4242,pQBR55,100,0.019
F5,20,b,PFLU4242,pQBR55,100,0.021
F5,21,b,PFLU4242,pQBR55,100,0.02
F5,22,b,PFLU4242,pQBR55,100,0.023
F5,23,b,PFLU4242,pQBR55,100,0.024
F5,24,b,PFLU4242,pQBR55,100,0.026
F5,25,b,PFLU4242,pQBR55,100,0.027
F5,26,b,PFLU4242,pQBR55,100,0.031
F5,27,b,PFLU4242,pQBR55,100,0.033
F5,28,b,PFLU4242,pQBR55,100,0.038
F5,29,b,PFLU4242,pQBR55,100,0.042
F5,30,b,PFLU4242,pQBR55,100,0.048
F5,31,b,PFLU4242,pQBR55,100,0.055
F5,32,b,PFLU4242,pQBR55,100,0.063
F5,33,b,PFLU4242,pQBR55,100,0.071
F5,34,b,PFLU4242,pQBR55,100,0.08
F5,35,b,PFLU4242,pQBR55,100,0.094
F5,36,b,PFLU4242,pQBR55,100,0.109
F5,37,b,PFLU4242,pQBR55,100,0.129
F5,38,b,PFLU4242,pQBR55,100,0.155
F5,39,b,PFLU4242,pQBR55,100,0.193
F5,40,b,PFLU4242,pQBR55,100,0.237
F5,41,b,PFLU4242,pQBR55,100,0.294
F5,42,b,PFLU4242,pQBR55,100,0.352
F5,43,b,PFLU4242,pQBR55,100,0.397
F5,44,b,PFLU4242,pQBR55,100,0.439
F5,45,b,PFLU4242,pQBR55,100,0.474
F5,46,b,PFLU4242,pQBR55,100,0.506
F5,47,b,PFLU4242,pQBR55,100,0.529
F5,48,b,PFLU4242,pQBR55,100,0.556
F5,49,b,PFLU4242,pQBR55,100,0.58
F5,50,b,PFLU4242,pQBR55,100,0.61
F5,51,b,PFLU4242,pQBR55,100,0.636
F5,52,b,PFLU4242,pQBR55,100,0.662
F5,53,b,PFLU4242,pQBR55,100,0.683
F5,54,b,PFLU4242,pQBR55,100,0.703
F5,55,b,PFLU4242,pQBR55,100,0.727
F5,56,b,PFLU4242,pQBR55,100,0.745
F5,57,b,PFLU4242,pQBR55,100,0.757
F5,58,b,PFLU4242,pQBR55,100,0.769
F5,59,b,PFLU4242,pQBR55,100,0.785
F5,60,b,PFLU4242,pQBR55,100,0.797
F5,61,b,PFLU4242,pQBR55,100,0.811
F5,62,b,PFLU4242,pQBR55,100,0.821
F5,63,b,PFLU4242,pQBR55,100,0.833
F5,64,b,PFLU4242,pQBR55,100,0.845
F5,65,b,PFLU4242,pQBR55,100,0.855
F5,66,b,PFLU4242,pQBR55,100,0.862
F5,67,b,PFLU4242,pQBR55,100,0.869
F5,68,b,PFLU4242,pQBR55,100,0.877
F5,69,b,PFLU4242,pQBR55,100,0.885
F5,70,b,PFLU4242,pQBR55,100,0.894
F5,71,b,PFLU4242,pQBR55,100,0.898
F5,72,b,PFLU4242,pQBR55,100,0.908
F7,1,d,empty,pQBR55,0,-0.001
F7,2,d,empty,pQBR55,0,-0.001
F7,3,d,empty,pQBR55,0,-0.001
F7,4,d,empty,pQBR55,0,-0.001
F7,5,d,empty,pQBR55,0,0
F7,6,d,empty,pQBR55,0,0
F7,7,d,empty,pQBR55,0,0.001
F7,8,d,empty,pQBR55,0,0.001
F7,9,d,empty,pQBR55,0,0.001
F7,10,d,empty,pQBR55,0,0.002
F7,11,d,empty,pQBR55,0,0.002
F7,12,d,empty,pQBR55,0,0.003
F7,13,d,empty,pQBR55,0,0.004
F7,14,d,empty,pQBR55,0,0.005
F7,15,d,empty,pQBR55,0,0.007
F7,16,d,empty,pQBR55,0,0.008
F7,17,d,empty,pQBR55,0,0.01
F7,18,d,empty,pQBR55,0,0.013
F7,19,d,empty,pQBR55,0,0.016
F7,20,d,empty,pQBR55,0,0.019
F7,21,d,empty,pQBR55,0,0.024
F7,22,d,empty,pQBR55,0,0.03
F7,23,d,empty,pQBR55,0,0.036
F7,24,d,empty,pQBR55,0,0.045
F7,25,d,empty,pQBR55,0,0.055
F7,26,d,empty,pQBR55,0,0.065
F7,27,d,empty,pQBR55,0,0.077
F7,28,d,empty,pQBR55,0,0.091
F7,29,d,empty,pQBR55,0,0.108
F7,30,d,empty,pQBR55,0,0.127
F7,31,d,empty,pQBR55,0,0.149
F7,32,d,empty,pQBR55,0,0.176
F7,33,d,empty,pQBR55,0,0.209
F7,34,d,empty,pQBR55,0,0.245
F7,35,d,empty,pQBR55,0,0.287
F7,36,d,empty,pQBR55,0,0.332
F7,37,d,empty,pQBR55,0,0.369
F7,38,d,empty,pQBR55,0,0.406
F7,39,d,empty,pQBR55,0,0.437
F7,40,d,empty,pQBR55,0,0.463
F7,41,d,empty,pQBR55,0,0.491
F7,42,d,empty,pQBR55,0,0.512
F7,43,d,empty,pQBR55,0,0.534
F7,44,d,empty,pQBR55,0,0.554
F7,45,d,empty,pQBR55,0,0.575
F7,46,d,empty,pQBR55,0,0.602
F7,47,d,empty,pQBR55,0,0.62
F7,48,d,empty,pQBR55,0,0.64
F7,49,d,empty,pQBR55,0,0.652
F7,50,d,empty,pQBR55,0,0.671
F7,51,d,empty,pQBR55,0,0.682
F7,52,d,empty,pQBR55,0,0.7
F7,53,d,empty,pQBR55,0,0.707
F7,54,d,empty,pQBR55,0,0.717
F7,55,d,empty,pQBR55,0,0.732
F7,56,d,empty,pQBR55,0,0.749
F7,57,d,empty,pQBR55,0,0.756
F7,58,d,empty,pQBR55,0,0.764
F7,59,d,empty,pQBR55,0,0.778
F7,60,d,empty,pQBR55,0,0.785
F7,61,d,empty,pQBR55,0,0.793
F7,62,d,empty,pQBR55,0,0.804
F7,63,d,empty,pQBR55,0,0.816
F7,64,d,empty,pQBR55,0,0.824
F7,65,d,empty,pQBR55,0,0.833
F7,66,d,empty,pQBR55,0,0.837
F7,67,d,empty,pQBR55,0,0.844
F7,68,d,empty,pQBR55,0,0.852
F7,69,d,empty,pQBR55,0,0.859
F7,70,d,empty,pQBR55,0,0.869
F7,71,d,empty,pQBR55,0,0.878
F7,72,d,empty,pQBR55,0,0.884
F8,1,d,PFLU4242,pQBR55,0,0.002
F8,2,d,PFLU4242,pQBR55,0,0
F8,3,d,PFLU4242,pQBR55,0,0
F8,4,d,PFLU4242,pQBR55,0,0.001
F8,5,d,PFLU4242,pQBR55,0,0.001
F8,6,d,PFLU4242,pQBR55,0,0.002
F8,7,d,PFLU4242,pQBR55,0,0.002
F8,8,d,PFLU4242,pQBR55,0,0.003
F8,9,d,PFLU4242,pQBR55,0,0.003
F8,10,d,PFLU4242,pQBR55,0,0.004
F8,11,d,PFLU4242,pQBR55,0,0.004
F8,12,d,PFLU4242,pQBR55,0,0.005
F8,13,d,PFLU4242,pQBR55,0,0.007
F8,14,d,PFLU4242,pQBR55,0,0.008
F8,15,d,PFLU4242,pQBR55,0,0.009
F8,16,d,PFLU4242,pQBR55,0,0.011
F8,17,d,PFLU4242,pQBR55,0,0.013
F8,18,d,PFLU4242,pQBR55,0,0.015
F8,19,d,PFLU4242,pQBR55,0,0.018
F8,20,d,PFLU4242,pQBR55,0,0.022
F8,21,d,PFLU4242,pQBR55,0,0.027
F8,22,d,PFLU4242,pQBR55,0,0.033
F8,23,d,PFLU4242,pQBR55,0,0.039
F8,24,d,PFLU4242,pQBR55,0,0.048
F8,25,d,PFLU4242,pQBR55,0,0.059
F8,26,d,PFLU4242,pQBR55,0,0.069
F8,27,d,PFLU4242,pQBR55,0,0.081
F8,28,d,PFLU4242,pQBR55,0,0.095
F8,29,d,PFLU4242,pQBR55,0,0.111
F8,30,d,PFLU4242,pQBR55,0,0.13
F8,31,d,PFLU4242,pQBR55,0,0.154
F8,32,d,PFLU4242,pQBR55,0,0.182
F8,33,d,PFLU4242,pQBR55,0,0.214
F8,34,d,PFLU4242,pQBR55,0,0.255
F8,35,d,PFLU4242,pQBR55,0,0.304
F8,36,d,PFLU4242,pQBR55,0,0.343
F8,37,d,PFLU4242,pQBR55,0,0.375
F8,38,d,PFLU4242,pQBR55,0,0.412
F8,39,d,PFLU4242,pQBR55,0,0.44
F8,40,d,PFLU4242,pQBR55,0,0.464
F8,41,d,PFLU4242,pQBR55,0,0.49
F8,42,d,PFLU4242,pQBR55,0,0.511
F8,43,d,PFLU4242,pQBR55,0,0.534
F8,44,d,PFLU4242,pQBR55,0,0.558
F8,45,d,PFLU4242,pQBR55,0,0.581
F8,46,d,PFLU4242,pQBR55,0,0.607
F8,47,d,PFLU4242,pQBR55,0,0.622
F8,48,d,PFLU4242,pQBR55,0,0.644
F8,49,d,PFLU4242,pQBR55,0,0.662
F8,50,d,PFLU4242,pQBR55,0,0.675
F8,51,d,PFLU4242,pQBR55,0,0.693
F8,52,d,PFLU4242,pQBR55,0,0.706
F8,53,d,PFLU4242,pQBR55,0,0.717
F8,54,d,PFLU4242,pQBR55,0,0.727
F8,55,d,PFLU4242,pQBR55,0,0.743
F8,56,d,PFLU4242,pQBR55,0,0.758
F8,57,d,PFLU4242,pQBR55,0,0.766
F8,58,d,PFLU4242,pQBR55,0,0.771
F8,59,d,PFLU4242,pQBR55,0,0.788
F8,60,d,PFLU4242,pQBR55,0,0.796
F8,61,d,PFLU4242,pQBR55,0,0.804
F8,62,d,PFLU4242,pQBR55,0,0.815
F8,63,d,PFLU4242,pQBR55,0,0.824
F8,64,d,PFLU4242,pQBR55,0,0.832
F8,65,d,PFLU4242,pQBR55,0,0.836
F8,66,d,PFLU4242,pQBR55,0,0.843
F8,67,d,PFLU4242,pQBR55,0,0.85
F8,68,d,PFLU4242,pQBR55,0,0.855
F8,69,d,PFLU4242,pQBR55,0,0.864
F8,70,d,PFLU4242,pQBR55,0,0.869
F8,71,d,PFLU4242,pQBR55,0,0.872
F8,72,d,PFLU4242,pQBR55,0,0.88
G1,1,b,empty,pQBR57,0,0.001
G1,2,b,empty,pQBR57,0,0.001
G1,3,b,empty,pQBR57,0,0.001
G1,4,b,empty,pQBR57,0,0.002
G1,5,b,empty,pQBR57,0,0.001
G1,6,b,empty,pQBR57,0,0.003
G1,7,b,empty,pQBR57,0,0.003
G1,8,b,empty,pQBR57,0,0.004
G1,9,b,empty,pQBR57,0,0.005
G1,10,b,empty,pQBR57,0,0.006
G1,11,b,empty,pQBR57,0,0.008
G1,12,b,empty,pQBR57,0,0.009
G1,13,b,empty,pQBR57,0,0.011
G1,14,b,empty,pQBR57,0,0.015
G1,15,b,empty,pQBR57,0,0.018
G1,16,b,empty,pQBR57,0,0.022
G1,17,b,empty,pQBR57,0,0.027
G1,18,b,empty,pQBR57,0,0.033
G1,19,b,empty,pQBR57,0,0.04
G1,20,b,empty,pQBR57,0,0.048
G1,21,b,empty,pQBR57,0,0.058
G1,22,b,empty,pQBR57,0,0.068
G1,23,b,empty,pQBR57,0,0.081
G1,24,b,empty,pQBR57,0,0.095
G1,25,b,empty,pQBR57,0,0.112
G1,26,b,empty,pQBR57,0,0.132
G1,27,b,empty,pQBR57,0,0.157
G1,28,b,empty,pQBR57,0,0.185
G1,29,b,empty,pQBR57,0,0.22
G1,30,b,empty,pQBR57,0,0.26
G1,31,b,empty,pQBR57,0,0.313
G1,32,b,empty,pQBR57,0,0.353
G1,33,b,empty,pQBR57,0,0.388
G1,34,b,empty,pQBR57,0,0.429
G1,35,b,empty,pQBR57,0,0.461
G1,36,b,empty,pQBR57,0,0.49
G1,37,b,empty,pQBR57,0,0.518
G1,38,b,empty,pQBR57,0,0.542
G1,39,b,empty,pQBR57,0,0.567
G1,40,b,empty,pQBR57,0,0.598
G1,41,b,empty,pQBR57,0,0.622
G1,42,b,empty,pQBR57,0,0.649
G1,43,b,empty,pQBR57,0,0.674
G1,44,b,empty,pQBR57,0,0.691
G1,45,b,empty,pQBR57,0,0.711
G1,46,b,empty,pQBR57,0,0.727
G1,47,b,empty,pQBR57,0,0.744
G1,48,b,empty,pQBR57,0,0.758
G1,49,b,empty,pQBR57,0,0.77
G1,50,b,empty,pQBR57,0,0.787
G1,51,b,empty,pQBR57,0,0.801
G1,52,b,empty,pQBR57,0,0.815
G1,53,b,empty,pQBR57,0,0.825
G1,54,b,empty,pQBR57,0,0.841
G1,55,b,empty,pQBR57,0,0.848
G1,56,b,empty,pQBR57,0,0.864
G1,57,b,empty,pQBR57,0,0.868
G1,58,b,empty,pQBR57,0,0.877
G1,59,b,empty,pQBR57,0,0.885
G1,60,b,empty,pQBR57,0,0.895
G1,61,b,empty,pQBR57,0,0.901
G1,62,b,empty,pQBR57,0,0.91
G1,63,b,empty,pQBR57,0,0.915
G1,64,b,empty,pQBR57,0,0.924
G1,65,b,empty,pQBR57,0,0.93
G1,66,b,empty,pQBR57,0,0.937
G1,67,b,empty,pQBR57,0,0.94
G1,68,b,empty,pQBR57,0,0.946
G1,69,b,empty,pQBR57,0,0.951
G1,70,b,empty,pQBR57,0,0.957
G1,71,b,empty,pQBR57,0,0.961
G1,72,b,empty,pQBR57,0,0.965
G10,1,d,empty,pQBR57,100,0.002
G10,2,d,empty,pQBR57,100,0.001
G10,3,d,empty,pQBR57,100,0.001
G10,4,d,empty,pQBR57,100,0.001
G10,5,d,empty,pQBR57,100,0.002
G10,6,d,empty,pQBR57,100,0.003
G10,7,d,empty,pQBR57,100,0.003
G10,8,d,empty,pQBR57,100,0.004
G10,9,d,empty,pQBR57,100,0.005
G10,10,d,empty,pQBR57,100,0.006
G10,11,d,empty,pQBR57,100,0.005
G10,12,d,empty,pQBR57,100,0.007
G10,13,d,empty,pQBR57,100,0.008
G10,14,d,empty,pQBR57,100,0.01
G10,15,d,empty,pQBR57,100,0.014
G10,16,d,empty,pQBR57,100,0.016
G10,17,d,empty,pQBR57,100,0.02
G10,18,d,empty,pQBR57,100,0.024
G10,19,d,empty,pQBR57,100,0.029
G10,20,d,empty,pQBR57,100,0.033
G10,21,d,empty,pQBR57,100,0.041
G10,22,d,empty,pQBR57,100,0.049
G10,23,d,empty,pQBR57,100,0.058
G10,24,d,empty,pQBR57,100,0.069
G10,25,d,empty,pQBR57,100,0.082
G10,26,d,empty,pQBR57,100,0.102
G10,27,d,empty,pQBR57,100,0.129
G10,28,d,empty,pQBR57,100,0.154
G10,29,d,empty,pQBR57,100,0.195
G10,30,d,empty,pQBR57,100,0.239
G10,31,d,empty,pQBR57,100,0.287
G10,32,d,empty,pQBR57,100,0.333
G10,33,d,empty,pQBR57,100,0.377
G10,34,d,empty,pQBR57,100,0.416
G10,35,d,empty,pQBR57,100,0.456
G10,36,d,empty,pQBR57,100,0.486
G10,37,d,empty,pQBR57,100,0.512
G10,38,d,empty,pQBR57,100,0.538
G10,39,d,empty,pQBR57,100,0.564
G10,40,d,empty,pQBR57,100,0.59
G10,41,d,empty,pQBR57,100,0.615
G10,42,d,empty,pQBR57,100,0.642
G10,43,d,empty,pQBR57,100,0.663
G10,44,d,empty,pQBR57,100,0.686
G10,45,d,empty,pQBR57,100,0.702
G10,46,d,empty,pQBR57,100,0.719
G10,47,d,empty,pQBR57,100,0.734
G10,48,d,empty,pQBR57,100,0.752
G10,49,d,empty,pQBR57,100,0.766
G10,50,d,empty,pQBR57,100,0.778
G10,51,d,empty,pQBR57,100,0.79
G10,52,d,empty,pQBR57,100,0.803
G10,53,d,empty,pQBR57,100,0.812
G10,54,d,empty,pQBR57,100,0.824
G10,55,d,empty,pQBR57,100,0.834
G10,56,d,empty,pQBR57,100,0.848
G10,57,d,empty,pQBR57,100,0.853
G10,58,d,empty,pQBR57,100,0.859
G10,59,d,empty,pQBR57,100,0.866
G10,60,d,empty,pQBR57,100,0.875
G10,61,d,empty,pQBR57,100,0.883
G10,62,d,empty,pQBR57,100,0.889
G10,63,d,empty,pQBR57,100,0.899
G10,64,d,empty,pQBR57,100,0.904
G10,65,d,empty,pQBR57,100,0.911
G10,66,d,empty,pQBR57,100,0.918
G10,67,d,empty,pQBR57,100,0.926
G10,68,d,empty,pQBR57,100,0.931
G10,69,d,empty,pQBR57,100,0.935
G10,70,d,empty,pQBR57,100,0.942
G10,71,d,empty,pQBR57,100,0.946
G10,72,d,empty,pQBR57,100,0.952
G11,1,d,PFLU4242,pQBR57,100,0.003
G11,2,d,PFLU4242,pQBR57,100,0.001
G11,3,d,PFLU4242,pQBR57,100,0.002
G11,4,d,PFLU4242,pQBR57,100,0.002
G11,5,d,PFLU4242,pQBR57,100,0.003
G11,6,d,PFLU4242,pQBR57,100,0.004
G11,7,d,PFLU4242,pQBR57,100,0.004
G11,8,d,PFLU4242,pQBR57,100,0.005
G11,9,d,PFLU4242,pQBR57,100,0.005
G11,10,d,PFLU4242,pQBR57,100,0.006
G11,11,d,PFLU4242,pQBR57,100,0.006
G11,12,d,PFLU4242,pQBR57,100,0.007
G11,13,d,PFLU4242,pQBR57,100,0.008
G11,14,d,PFLU4242,pQBR57,100,0.01
G11,15,d,PFLU4242,pQBR57,100,0.012
G11,16,d,PFLU4242,pQBR57,100,0.013
G11,17,d,PFLU4242,pQBR57,100,0.015
G11,18,d,PFLU4242,pQBR57,100,0.017
G11,19,d,PFLU4242,pQBR57,100,0.018
G11,20,d,PFLU4242,pQBR57,100,0.02
G11,21,d,PFLU4242,pQBR57,100,0.021
G11,22,d,PFLU4242,pQBR57,100,0.024
G11,23,d,PFLU4242,pQBR57,100,0.024
G11,24,d,PFLU4242,pQBR57,100,0.024
G11,25,d,PFLU4242,pQBR57,100,0.026
G11,26,d,PFLU4242,pQBR57,100,0.026
G11,27,d,PFLU4242,pQBR57,100,0.029
G11,28,d,PFLU4242,pQBR57,100,0.03
G11,29,d,PFLU4242,pQBR57,100,0.03
G11,30,d,PFLU4242,pQBR57,100,0.031
G11,31,d,PFLU4242,pQBR57,100,0.032
G11,32,d,PFLU4242,pQBR57,100,0.033
G11,33,d,PFLU4242,pQBR57,100,0.034
G11,34,d,PFLU4242,pQBR57,100,0.035
G11,35,d,PFLU4242,pQBR57,100,0.036
G11,36,d,PFLU4242,pQBR57,100,0.037
G11,37,d,PFLU4242,pQBR57,100,0.039
G11,38,d,PFLU4242,pQBR57,100,0.04
G11,39,d,PFLU4242,pQBR57,100,0.043
G11,40,d,PFLU4242,pQBR57,100,0.045
G11,41,d,PFLU4242,pQBR57,100,0.045
G11,42,d,PFLU4242,pQBR57,100,0.046
G11,43,d,PFLU4242,pQBR57,100,0.049
G11,44,d,PFLU4242,pQBR57,100,0.054
G11,45,d,PFLU4242,pQBR57,100,0.057
G11,46,d,PFLU4242,pQBR57,100,0.058
G11,47,d,PFLU4242,pQBR57,100,0.066
G11,48,d,PFLU4242,pQBR57,100,0.072
G11,49,d,PFLU4242,pQBR57,100,0.079
G11,50,d,PFLU4242,pQBR57,100,0.09
G11,51,d,PFLU4242,pQBR57,100,0.1
G11,52,d,PFLU4242,pQBR57,100,0.121
G11,53,d,PFLU4242,pQBR57,100,0.132
G11,54,d,PFLU4242,pQBR57,100,0.155
G11,55,d,PFLU4242,pQBR57,100,0.184
G11,56,d,PFLU4242,pQBR57,100,0.227
G11,57,d,PFLU4242,pQBR57,100,0.257
G11,58,d,PFLU4242,pQBR57,100,0.292
G11,59,d,PFLU4242,pQBR57,100,0.322
G11,60,d,PFLU4242,pQBR57,100,0.351
G11,61,d,PFLU4242,pQBR57,100,0.369
G11,62,d,PFLU4242,pQBR57,100,0.392
G11,63,d,PFLU4242,pQBR57,100,0.42
G11,64,d,PFLU4242,pQBR57,100,0.448
G11,65,d,PFLU4242,pQBR57,100,0.478
G11,66,d,PFLU4242,pQBR57,100,0.504
G11,67,d,PFLU4242,pQBR57,100,0.536
G11,68,d,PFLU4242,pQBR57,100,0.564
G11,69,d,PFLU4242,pQBR57,100,0.589
G11,70,d,PFLU4242,pQBR57,100,0.608
G11,71,d,PFLU4242,pQBR57,100,0.627
G11,72,d,PFLU4242,pQBR57,100,0.647
G2,1,b,PFLU4242,pQBR57,0,0.001
G2,2,b,PFLU4242,pQBR57,0,-0.001
G2,3,b,PFLU4242,pQBR57,0,-0.001
G2,4,b,PFLU4242,pQBR57,0,0
G2,5,b,PFLU4242,pQBR57,0,0
G2,6,b,PFLU4242,pQBR57,0,0
G2,7,b,PFLU4242,pQBR57,0,0.001
G2,8,b,PFLU4242,pQBR57,0,0.001
G2,9,b,PFLU4242,pQBR57,0,0.002
G2,10,b,PFLU4242,pQBR57,0,0.003
G2,11,b,PFLU4242,pQBR57,0,0.003
G2,12,b,PFLU4242,pQBR57,0,0.004
G2,13,b,PFLU4242,pQBR57,0,0.006
G2,14,b,PFLU4242,pQBR57,0,0.007
G2,15,b,PFLU4242,pQBR57,0,0.009
G2,16,b,PFLU4242,pQBR57,0,0.011
